0.0	0.005	0.0	0.0	0.0	0.0	0.035	100.0
0.01	0.005	0.0	0.014489315291053162	0.0	5.609270786973228e-5	0.03496488456623933	99.82686325973926
0.02	0.005	0.0	0.028641682410979592	0.0	0.0002223584648468393	0.03492980436372689	99.65402628278679
0.03	0.005	0.0	0.04246493274895282	0.0	0.0004958360823982331	0.034894759357115245	99.48148855014217
0.04	0.005	0.0	0.055966715620506674	0.0	0.0008736393292954403	0.0348597495110924	99.3092495437036
0.05	0.005	0.0	0.06915450266914114	0.0	0.0013529549513466473	0.03482477479038182	99.1373087462662
0.06	0.005	0.0	0.08203559167254691	0.0	0.0019310409554903721	0.03478983515974233	98.9656656415207
0.07	0.005	0.0	0.09461711103010896	0.0	0.0026052246039391836	0.03475493058396814	98.7943197140516
0.08	0.005	0.0	0.10690602333402639	0.0	0.0033729008324979207	0.034720061027888764	98.62327044933589
0.09	0.005	0.0	0.11890912918616091	0.0	0.004231530504922271	0.03468522645636901	98.4525173337414
0.1	0.005	0.0	0.1306330715997545	0.0	0.005178638525584304	0.03465042683430893	98.28205985452506
0.11	0.005	0.0	0.14208433861815492	0.0	0.0062118126218861916	0.03461566212664381	98.11189749983183
0.12	0.005	0.0	0.15326926768238738	0.0	0.007328701407439351	0.034580932298344094	97.9420297586927
0.13	0.005	0.0	0.16419404938496346	0.0	0.008527012803344659	0.03454623731441538	97.77245612102323
0.14	0.005	0.0	0.17486472980362644	0.0	0.009804512937288786	0.034511577139898386	97.60317607762238
0.15	0.005	0.0	0.18528721439542728	0.0	0.011159024411330156	0.034476951739868894	97.43418912017073
0.16	0.005	0.0	0.19546727223976948	0.0	0.01258842454409004	0.03444236107943771	97.26549474122855
0.17	0.005	0.0	0.20541053789372432	0.0	0.014090644531619187	0.03440780512375067	97.09709243423495
0.18	0.005	0.0	0.21512251405445773	0.0	0.01566366817275283	0.03437328383798858	96.92898169350643
0.19	0.005	0.0	0.22460857666502101	0.0	0.017305529766620486	0.03433879718736716	96.76116201423446
0.2	0.005	0.0	0.2338739768057052	0.0	0.01901431332826429	0.034304345137137045	96.59363289248451
0.21	0.005	0.0	0.2429238429692382	0.0	0.02078815152156823	0.03426992765258371	96.42639382519486
0.22	0.005	0.0	0.2517631836518908	0.0	0.02262522447603786	0.0342355446990275	96.25944431017508
0.23	0.005	0.0	0.26039689243569675	0.0	0.024523757734456388	0.03420119624182352	96.09278384610343
0.24	0.005	0.0	0.2688297489667954	0.0	0.02648202184617284	0.03416688224636165	95.92641193252638
0.25	0.005	0.0	0.27706642134667503	0.0	0.028498331254461835	0.034132602678066476	95.76032806985707
0.26	0.005	0.0	0.28511146815312355	0.0	0.030571043360655546	0.03409835750239731	95.59453175937408
0.27	0.005	0.0	0.29296934358844756	0.0	0.03269855647332635	0.03406414668484808	95.42902250321856
0.28	0.005	0.0	0.300644398417305	0.0	0.03487930942459923	0.03402997019094734	95.26379980439373
0.29	0.005	0.0	0.30814088181369687	0.0	0.03711178074065401	0.03399582798625825	95.09886316676355
0.3	0.005	0.0	0.3154629430060413	0.0	0.03939448780271594	0.03396172003637851	94.9342120950516
0.31	0.005	0.0	0.3226146357208257	0.0	0.04172598511121307	0.03392764630694035	94.76984609483833
0.32	0.005	0.0	0.32959992047663045	0.0	0.04410486336225059	0.03389360676361044	94.60576467255963
0.33	0.005	0.0	0.33642266500311746	0.0	0.046529749267023315	0.03385960137208992	94.4419673355066
0.34	0.005	0.0	0.3430866468199245	0.0	0.048999304342108724	0.03382563009811436	94.27845359182345
0.35	0.005	0.0	0.3495955546094966	0.0	0.051512224324550236	0.033791692907453694	94.11522295050655
0.36	0.005	0.0	0.3559529930289807	0.0	0.054067237293485254	0.0337577897659122	93.95227492140125
0.37	0.005	0.0	0.3621624832293933	0.0	0.05666310345971418	0.033723920639328435	93.78960901520148
0.38	0.005	0.0	0.36822746376654514	0.0	0.059298614771182284	0.033690085493575266	93.6272247434489
0.39	0.005	0.0	0.3741512927857567	0.0	0.061972593852010364	0.0336562842945598	93.46512161853119
0.4	0.005	0.0	0.3799372498208399	0.0	0.0646838933281074	0.03362251700822335	93.30329915368046
0.41	0.005	0.0	0.3855885398485729	0.0	0.06743139424516581	0.03358878360054138	93.14175686297042
0.42	0.005	0.0	0.39110829343795533	0.0	0.07021400600801667	0.033555084037523476	92.98049426131621
0.43	0.005	0.0	0.3964995676641557	0.0	0.0730306659888111	0.033521418285213364	92.81951086447346
0.44	0.005	0.0	0.40176534814048	0.0	0.07588033854074612	0.033487786309688836	92.65880618903633
0.45	0.005	0.0	0.40690855038010254	0.0	0.07876201451083263	0.033454188077061714	92.49837975243645
0.46	0.005	0.0	0.41193202378756866	0.0	0.08167470969881878	0.0334206235534778	92.33823107293958
0.47	0.005	0.0	0.4168385518109396	0.0	0.08461746479594219	0.033387092705116875	92.17835966964545
0.48	0.005	0.0	0.4216308523816357	0.0	0.0875893452008446	0.03335359549819264	92.01876506248728
