0.0	0.005	0.0	0.0	0.0	0.0	0.035	100.0
0.01	0.005	0.0	0.049201972656272894	0.0	0.00019831518675718541	0.0349957381497474	99.83596878959688
0.02	0.005	0.0	0.0944608030119731	0.0	0.0007708998257745959	0.03499147681844816	99.67220664157361
0.03	0.005	0.0	0.1360924946954565	0.0	0.0016862990876197299	0.03498721600603908	99.50871311458393
0.04	0.005	0.0	0.1743877265352681	0.0	0.002915654163508515	0.034982955712456985	99.34548776800548
0.05	0.005	0.0	0.20961388264657374	0.0	0.00443248610434682	0.0349786959376387	99.18253016193873
0.06	0.005	0.0	0.24201691867243505	0.0	0.006212498072572539	0.03497443668152105	99.01983985720564
0.07	0.005	0.0	0.2718230793614164	0.0	0.00823339419649864	0.034970177944040885	98.85741641534862
0.08	0.005	0.0	0.29924047890580774	0.0	0.010474713634495635	0.03496591972513505	98.69525939862926
0.09	0.005	0.0	0.32446055299166177	0.0	0.012917678737235353	0.03496166202474039	98.53336837002718
0.1	0.005	0.0	0.3476593952238142	0.0	0.01554505585851832	0.03495740484279377	98.37174289323885
0.11	0.005	0.0	0.36899898541436693	0.0	0.018341027930280647	0.03495314817923207	98.2103825326764
0.12	0.005	0.0	0.3886283260507087	0.0	0.021291076997191037	0.03494889203399216	98.04928685346651
0.13	0.005	0.0	0.4066844773237819	0.0	0.024381877551352918	0.034944636407010926	97.88845542144914
0.14	0.005	0.0	0.4232935115762464	0.0	0.027601198549573172	0.034940381298225257	97.7278878031764
0.15	0.005	0.0	0.43857140311886844	0.0	0.03093781239078049	0.03493612670757206	97.56758356591143
0.16	0.005	0.0	0.4526248307846552	0.0	0.034381412955235065	0.034931872634988245	97.40754227762717
0.17	0.005	0.0	0.4655519190419214	0.0	0.03792254024682022	0.03492761908041072	97.24776350700525
0.18	0.005	0.0	0.4774429374849088	0.0	0.041552509479024745	0.03492336604377641	97.08824682343473
0.19	0.005	0.0	0.48838091378501297	0.0	0.04526334895651245	0.034919113525022256	96.92899179701107
0.2	0.005	0.0	0.49844222510082875	0.0	0.04904774053745511	0.03491486152408518	96.76999799853489
0.21	0.005	0.0	0.5076971297829211	0.0	0.05289896602481682	0.03491061004090216	96.6112649995108
0.22	0.005	0.0	0.5162102486593716	0.0	0.056810858899985536	0.03490635907541012	96.45279237214633
0.23	0.005	0.0	0.5240410342790445	0.0	0.060777757354996464	0.03490210862754603	96.29457968935067
0.24	0.005	0.0	0.5312441626079725	0.0	0.0647944650843908	0.03489785869724687	96.13662652473361
0.25	0.005	0.0	0.5378699403514869	0.0	0.06885621081331808	0.03489360928444961	95.97893245260435
0.26	0.005	0.0	0.5439646303617096	0.0	0.07295861578264329	0.03488936038909123	95.82149704797035
0.27	0.005	0.0	0.5495707998824851	0.0	0.07709765937194028	0.034885112011108735	95.66431988653616
0.28	0.005	0.0	0.5547275932020109	0.0	0.08126965191778003	0.03488086415043911	95.50740054470235
0.29	0.005	0.0	0.5594710291086585	0.0	0.08547120551970394	0.03487661680701938	95.3507385995643
0.3	0.005	0.0	0.5638342281574031	0.0	0.08969921143853918	0.03487236998078655	95.19433362891111
0.31	0.005	0.0	0.56784766867254	0.0	0.0939508151037122	0.03486812367167765	95.0381852112244
0.32	0.005	0.0	0.5715393738822339	0.0	0.0982233975486572	0.03486387787962971	94.88229292567728
0.33	0.005	0.0	0.5749351342694531	0.0	0.10251455380065291	0.03485963260457976	94.72665635213303
0.34	0.005	0.0	0.578058660270242	0.0	0.10682207778802176	0.034855387846464865	94.57127507114421
0.35	0.005	0.0	0.5809317748019808	0.0	0.11114394367323009	0.03485114360522206	94.41614866395133
0.36	0.005	0.0	0.5835745410093466	0.0	0.11547829332652544	0.03484689988078842	94.26127671248184
0.37	0.005	0.0	0.5860054217681474	0.0	0.11982342083755901	0.034842656673101005	94.10665879934892
0.38	0.005	0.0	0.588241397682049	0.0	0.1241777611072512	0.0348384139820969	93.9522945078504
0.39	0.005	0.0	0.5902980855174594	0.0	0.12853987826384058	0.03483417180771319	93.79818342196766
0.4	0.005	0.0	0.592189858452193	0.0	0.1329084541927627	0.03482993014988696	93.64432512636444
0.41	0.005	0.0	0.5939299266172858	0.0	0.13728228058758526	0.034825689008555316	93.49071920638583
0.42	0.005	0.0	0.5955304529780681	0.0	0.14166024792906873	0.03482144838365537	93.337365248057
0.43	0.005	0.0	0.5970026178257004	0.0	0.1460413392126983	0.034817208275124224	93.18426283808223
0.44	0.005	0.0	0.5983567070151407	0.0	0.15042462144997057	0.034812968682899015	93.03141156384369
0.45	0.005	0.0	0.5996021873759635	0.0	0.1548092385534009	0.03480872960691687	92.87881101340038
0.46	0.005	0.0	0.6007477571844194	0.0	0.15919440635611368	0.03480449104711492	92.72646077548708
0.47	0.005	0.0	0.6018014270928153	0.0	0.16357940500077822	0.03480025300343033	92.57436043951307
0.48	0.005	0.0	0.602770562431979	0.0	0.16796357488530128	0.03479601547580023	92.42250959556117
0.49	0.005	0.0	0.6036619335261816	0.0	0.1723463117913572	0.0347917784641618	92.27090783438663
0.5	0.005	0.0	0.6044817773089556	0.0	0.17672706115902084	0.0347875419684522	92.11955474741592
0.51	0.005	0.0	0.6052358238050062	0.0	0.18110531548694495	0.03478330598860861	91.96844992674576
0.52	0.005	0.0	0.6059293440519746	0.0	0.18548060978562372	0.03477907052456821	91.81759296514194
0.53	0.005	0.0	0.6065671929169734	0.0	0.18985251762375288	0.0347748355762682	91.66698345603817
0.54	0.005	0.0	0.6071538289862949	0.0	0.19422064915191575	0.03477060114364577	91.5166209935352
0.55	0.005	0.0	0.6076933553954567	0.0	0.1985846472785773	0.03476636722663813	91.36650517239947
0.56	0.005	0.0	0.608189551310105	0.0	0.20294418477932155	0.034762133825182506	91.21663558806212
0.57	0.005	0.0	0.6086458867304215	0.0	0.20729896281760865	0.03475790093921611	91.06701183661801
0.58	0.005	0.0	0.6090655545787058	0.0	0.2116487079560542	0.03475366856867617	90.91763351482447
0.59	0.005	0.0	0.6094514969442368	0.0	0.21599316976553212	0.034749436713499934	90.76850022010018
0.6	0.005	0.0	0.609806415448653	0.0	0.22033211978954587	0.03474520537362464	90.61961155052437
0.61	0.005	0.0	0.6101327935197084	0.0	0.2246653494564582	0.034740974548987544	90.47096710483548
0.62	0.005	0.0	0.6104329214474716	0.0	0.2289926678166202	0.034736744239525906	90.32256648242998
0.63	0.005	0.0	0.6107089038506477	0.0	0.23331390081622197	0.03473251444517699	90.17440928336161
0.64	0.005	0.0	0.6109626719050794	0.0	0.23762889010966648	0.03472828516587809	90.0264951083403
0.65	0.005	0.0	0.6111960075497523	0.0	0.2419374908872371	0.03472405640156647	89.87882355873059
0.66	0.005	0.0	0.6114105504052183	0.0	0.24623957123946902	0.03471982815217942	89.73139423655104
0.67	0.005	0.0	0.6116078044352349	0.0	0.2505350114784018	0.034715600417654265	89.58420674447322
0.68	0.005	0.0	0.6117891537046146	0.0	0.2548237027136575	0.03471137319792828	89.43726068582029
0.69	0.005	0.0	0.6119558751784839	0.0	0.2591055457102543	0.034707146492938795	89.29055566456593
0.7	0.005	0.0	0.6121091422034841	0.0	0.26338045054758336	0.03470292030262314	89.14409128533354
0.71	0.005	0.0	0.6122500299546729	0.0	0.26764833607431615	0.03469869462691863	88.99786715339539
0.72	0.005	0.0	0.6123795307577576	0.0	0.2719091285561262	0.03469446946576261	88.85188287467079
0.73	0.005	0.0	0.6124985591480829	0.0	0.27616276122392136	0.034690244819092414	88.70613805572546
0.74	0.005	0.0	0.6126079548250006	0.0	0.28040917397663834	0.03468602068684541	88.56063230377065
0.75	0.005	0.0	0.6127084869579149	0.0	0.2846483129643529	0.03468179706895895	88.41536522666219
0.76	0.005	0.0	0.6128008663970241	0.0	0.2888801295207786	0.034677573965370405	88.27033643289865
0.77	0.005	0.0	0.6128857481624148	0.0	0.293104579941758	0.034673351376017146	88.1255455316208
0.78	0.005	0.0	0.6129637336757986	0.0	0.2973216252614262	0.034669129300836564	87.98099213261074
0.79	0.005	0.0	0.6130353731419673	0.0	0.3015312310132672	0.03466490773976604	87.83667584629102
